fips,name,gdp_usd,housing_usd,farm_usd,rest_usd,jobs,pop,farm_ha,allocated_usd,matched
19019,"Buchanan, IA",1069761000.0,124055005.06451686,196036600.0,53328596.87787831,6604.0,79076811.0,1.307204e+08,1069761005.3425508,True
19021,"Buena Vista, IA",1791931000.0,97413000.0,205147800.0,101924222.51775146,11467.0,66432612.0,1.3851912e+08,1791930989.4015431,True
19023,"Butler, IA",758834000.0,78940945.56803083,111154000.0,66227153.277989626,3587.0,50319600.0,1.2379453e+08,758834003.426717,True
19025,"Calhoun, IA",560879000.0,53146000.0,161505200.0,46285502.46890557,2698.0,27567764.0,1.3882022e+08,560878991.0471764,True
19027,"Carroll, IA",1758072000.0,145407000.0,250550200.0,105966205.6856668,10716.0,82396175.0,1.4363115e+08,1758072008.9132204,True
19029,"Cass, IA",950337000.0,72957395.5277839,86529000.0,96058742.74219728,5421.0,46505485.0,1.1633972e+08,950337000.5549158,True
19031,"Cedar, IA",820724000.0,125436876.52515982,127930152.16889654,0.0,5217.0,82082602.0,1.2703897e+08,820724002.3483906,True
19033,"Cerro Gordo, IA",3600198000.0,302070712.2346855,124145333.33333333,14467119.260097504,22381.0,192549979.0,1.27919816e+08,3600197998.8211794,True
19035,"Cherokee, IA",1012803000.0,61372000.0,142459800.0,53968850.48771405,4572.0,41424907.0,1.3061976e+08,1012803003.0546583,True
19037,"Chickasaw, IA",1034188000.0,72502662.5735426,118708400.0,60882213.66516411,4976.0,46215623.0,1.1016146e+08,1034188004.1714351,True
19039,"Clarke, IA",576741000.0,41514227.45225651,32800891.08620861,0.0,4411.0,38037210.0,4.493311e+07,576741000.7727667,True
19041,"Clay, IA",1421139000.0,128075000.0,171541800.0,47174168.787819386,8325.0,68628467.0,1.26547016e+08,1421138997.7257338,True
19043,"Clayton, IA",1133894000.0,112894000.0,169676400.0,23927659.227688313,6129.0,64683796.0,1.0974524e+08,1133893997.2121437,True
19045,"Clinton, IA",2885934000.0,242451000.0,94832200.0,26229800.0,19215.0,177948400.0,1.4348483e+08,2885934002.9138026,True
19047,"Crawford, IA",1076398000.0,85933000.0,164772600.0,71212875.40945196,6697.0,48008503.0,1.6434027e+08,1076397998.8367915,True
19049,"Dallas, IA",10337290000.0,1107595000.0,286519800.0,111985200.0,53926.0,714242277.0,1.11514184e+08,10337290008.051197,True
19051,"Davis, IA",391185000.0,40336420.30583089,19072739.475629102,0.0,2141.0,26472870.0,5.5037936e+07,391184999.8131944,True
19053,"Decatur, IA",268266000.0,34504000.0,14643600.0,18479481.20571983,2070.0,20372017.0,4.8969096e+07,268265999.75235948,True
19055,"Delaware, IA",1199935000.0,124979000.0,192584800.0,26218208.283854485,6550.0,67771065.0,1.2170504e+08,1199935001.038443,True
19057,"Des Moines, IA",2744216000.0,234021609.32754117,69534214.59705873,0.0,19578.0,150305473.0,6.801396e+07,2744216000.413334,True
19059,"Dickinson, IA",1395623000.0,204798718.1511941,113557303.4766373,0.0,10412.0,128149504.0,8.49005e+07,1395623001.8384562,True
19061,"Dubuque, IA",8812746000.0,723208000.0,167176000.0,22730000.0,58941.0,505865761.0,9.431962e+07,8812746002.422935,True
19063,"Emmet, IA",456994000.0,58492000.0,65826399.99999999,2040871.0030050278,3241.0,25540614.0,9.324718e+07,456993999.4691704,True
19065,"Fayette, IA",1007607000.0,101501214.08570217,161240800.0,55943832.31778526,7115.0,64700270.0,1.4685086e+08,1007607001.4668462,True
19067,"Floyd, IA",1108958000.0,80348152.84144855,126289200.0,49136530.503552556,5655.0,51216601.0,1.1144151e+08,1108958002.4384153,True
19069,"Franklin, IA",786325000.0,55440000.0,162196200.0,19435783.562826157,3826.0,27588745.0,1.4251899e+08,786325001.0047002,True
19071,"Fremont, IA",434515000.0,32599000.0,88398800.0,18602585.141079307,2137.0,22748809.0,1.0746247e+08,434515000.86437434,True
19073,"Greene, IA",676419000.0,44006000.0,123127600.0,12969581.230563164,3134.0,31834002.0,1.3604504e+08,676419001.2515148,True
19075,"Grundy, IA",747686000.0,96197000.0,129090400.0,43984148.43045235,4124.0,50933841.0,1.28966104e+08,747685997.0674888,True
19077,"Guthrie, IA",677373000.0,64933969.82461582,112842400.0,55630188.50817454,3087.0,41391085.00000001,1.0372113e+08,677372998.6804473,True
19079,"Hamilton, IA",1050463000.0,79596811.67297946,222591400.0,33801940.75504339,5890.0,50737671.0,1.432647e+08,1050463003.2348669,True
19081,"Hancock, IA",1145494000.0,73870000.0,138513200.0,24694929.943439007,6063.0,35776924.0,1.3938395e+08,1145493996.2035537,True
19083,"Hardin, IA",1120427000.0,94594000.0,183900800.0,27644535.11516857,6424.0,48946088.0,1.3206349e+08,1120426998.7162724,True
19085,"Harrison, IA",701463000.0,121097000.0,87650800.0,53974698.01242328,3669.0,57190226.0,1.4728949e+08,701463000.1139044,True
19087,"Henry, IA",1158447000.0,104426940.64320208,85115000.0,37446345.52883196,8724.0,66565226.0,7.43029e+07,1158447000.7970493,True
19089,"Howard, IA",701693000.0,55978000.0,126607800.0,1213863.6166522503,4105.0,29983010.0,1.0397393e+08,701692997.3363075,True
19091,"Humboldt, IA",588040000.0,50810000.0,110675400.0,9684477.334430814,3646.0,35969844.0,1.1201513e+08,588039997.904275,True
19093,"Ida, IA",751989000.0,42369000.0,86485800.0,50681914.05616844,3615.0,19526363.0,1.10515816e+08,751989000.929296,True
19095,"Iowa, IA",1265744000.0,103464841.79002582,124941750.0,27623505.47381401,9160.0,65951952.0,1.0970772e+08,1265744001.0810275,True
19097,"Jackson, IA",855199000.0,124623313.79512142,87911000.0,13192167.250791311,5826.0,79439070.0,8.8728616e+07,855199000.726338,True
19099,"Jasper, IA",1497722000.0,253851000.0,122067400.0,19463600.0,10068.0,148578620.7640753,1.5077941e+08,1497721997.4053936,True
19101,"Jefferson, IA",925693000.0,102366801.12685585,31979240.357451655,0.0,7562.0,66452748.0,6.770443e+07,925692998.4483024,True
19103,"Johnson, IA",12087484000.0,1292240000.0,87182400.0,24363600.0,88327.0,942285550.0,1.0112889e+08,12087484000.447687,True
19105,"Jones, IA",869854000.0,92220000.0,125293500.0,32111500.0,6134.0,85870694.0,1.10365304e+08,869853996.0243669,True
19107,"Keokuk, IA",442952000.0,55903000.0,131735400.0,4694669.575401366,2238.0,28178852.0,1.0584849e+08,442951998.7651574,True
19109,"Kossuth, IA",1308699000.0,113402000.0,246567200.0,31123699.800099134,6674.0,50217977.0,2.3739462e+08,1308699003.526705,True
19111,"Lee, IA",2222048000.0,181547000.0,38022400.0,13052121.687393188,13626.0,114150571.0,7.234041e+07,2222047997.9589705,True
19113,"Linn, IA",21037374000.0,1957667000.0,92733000.0,59757000.0,130525.0,1107134617.0,1.2252933e+08,21037373998.368515,True
19115,"Louisa, IA",960835000.0,55092000.0,108521800.0,46300628.206114054,3871.0,32662535.0,6.966519e+07,960834997.2164888,True
19117,"Lucas, IA",355541000.0,32784625.294928964,7927982.261441966,0.0,3102.0,25311622.0,4.4709384e+07,355540999.72743577,True
19119,"Lyon, IA",1192080000.0,76684942.24813168,380624750.0,11910503.954787016,4450.0,48881548.0,1.4141552e+08,1192080005.383069,True
19121,"Madison, IA",680315000.0,151693292.24227718,30024000.0,19552540.58385873,3880.0,96694380.0,7.813126e+07,680315000.9156586,True
19123,"Mahaska, IA",1142812000.0,114084458.9134231,128272463.14668645,0.0,8845.0,74041553.0,1.1013489e+08,1142812001.7082055,True
19125,"Marion, IA",2874558000.0,229722835.94355422,39111017.68200718,0.0,19073.0,155949317.0,7.421177e+07,2874557999.084037,True
19127,"Marshall, IA",2278849000.0,208352995.51787367,125406701.67597339,0.0,15779.0,134022503.0,1.2500737e+08,2278848998.928595,True
19129,"Mills, IA",644632000.0,105413063.49988593,61129468.123677686,0.0,3516.0,69242437.0,9.175727e+07,644631998.2160708,True
19131,"Mitchell, IA",1020008000.0,63881463.10348868,114143800.0,90841279.920102,3761.0,40720182.0,1.1138955e+08,1020008001.6571746,True
19133,"Monona, IA",493670000.0,48277000.0,160010333.33333334,33017102.745756745,2419.0,30232922.0,1.4345499e+08,493669994.7366854,True
19135,"Monroe, IA",612272000.0,37715050.69397933,18118501.805253774,0.0,2848.0,23198225.0,3.885001e+07,612271999.3642057,True
19137,"Montgomery, IA",558027000.0,57148000.0,38987600.0,6996343.731682777,3930.0,34164424.0,8.786017e+07,558027001.5678449,True
19139,"Muscatine, IA",3134597000.0,274797967.85339564,66074914.17149617,0.0,21008.0,178887138.0,8.026741e+07,3134596997.43639,True
19141,"O'Brien, IA",1138467000.0,92487000.0,212200800.0,7014894.823453426,6296.0,49711770.0,1.4175443e+08,1138467001.3800108,True
19143,"Osceola, IA",491610000.0,36242000.0,160562400.0,12013721.322328806,2733.0,20317862.0,1.0026229e+08,491610002.15191305,True
19145,"Page, IA",814076000.0,75133000.0,95911000.0,8958744.451372266,6169.0,45129056.0,1.1033512e+08,814076001.5857384,True
19147,"Palo Alto, IA",708572000.0,58438000.0,170741600.0,4041926.904920697,3528.0,25388347.0,1.3881333e+08,708571997.6793195,True
19149,"Plymouth, IA",1977804000.0,162084000.0,298717200.0,94827446.26920629,12334.0,121733914.0,1.989644e+08,1977804007.8557491,True
19151,"Pocahontas, IA",645004000.0,36978000.0,165557000.0,3381477.386601925,2842.0,18321217.0,1.4620675e+08,645003995.2582906,True
19153,"Polk, IA",59553910000.0,4725497000.0,67942250.0,8636750.0,309340.0,2853829176.1855183,6.8160424e+07,59553909997.926605,True
19155,"Pottawattamie, IA",5869049000.0,667501275.4810555,247438000.0,1747233.0891513824,40169.0,425487647.0,2.0749157e+08,5869049008.193922,True
19157,"Poweshiek, IA",1536539000.0,104586000.0,122062600.0,174113247.5671153,9576.0,83001039.0,1.2677766e+08,1536538997.111575,True
19159,"Ringgold, IA",210542000.0,25684198.796890512,65243624.98030116,0.0,1375.0,15994554.000000002,6.5214372e+07,210542001.9618171,True
19161,"Sac, IA",733096000.0,55019000.0,197698000.0,50886942.06544697,2976.0,33272192.0,1.4408803e+08,733096010.7835654,True
19163,"Scott, IA",12675837000.0,1484516000.0,73711200.0,17565800.0,89900.0,927810952.0,8.244141e+07,12675836998.825129,True
19165,"Shelby, IA",1045892000.0,68699909.5719528,150996200.0,68563681.25283885,5366.0,43791621.0,1.4605758e+08,1045892006.8813165,True
19167,"Sioux, IA",3288165000.0,246171000.0,554810800.0,56165200.0,22086.0,154509521.0,1.8592434e+08,3288164999.702759,True
19169,"Story, IA",7307368000.0,785171644.1291944,139901669.0379251,0.0,47997.0,500593645.43991184,1.27093944e+08,7307368001.338881,True
19171,"Tama, IA",879395000.0,90647998.087502,150440755.68194705,0.0,4985.0,57052467.0,1.4820306e+08,879395006.1788195,True
19173,"Taylor, IA",367135000.0,31272000.0,70046000.0,8902358.043844402,1942.0,17266763.0,8.494493e+07,367134997.9030556,True
19175,"Union, IA",930808000.0,58764000.0,27873600.0,4500968.752373338,5571.0,35978073.0,5.9927656e+07,930807999.6452545,True
19177,"Van Buren, IA",293057000.0,39057572.62029963,26434291.135316834,0.0,1765.0,19886291.0,5.741766e+07,293056999.3741627,True
19179,"Wapello, IA",2159211000.0,195525000.0,20999200.0,1306800.0,15175.0,120070247.0,5.7834104e+07,2159210999.6328287,True
19181,"Warren, IA",1790046000.0,425145071.05291224,46880290.73877752,0.0,12335.0,286821835.0,7.0961704e+07,1790045997.6921074,True
19183,"Washington, IA",1637617000.0,151391136.63138103,316130331.1816576,0.0,8019.0,100680219.0,1.040051e+08,1637616989.52181,True
19185,"Wayne, IA",314190000.0,25097427.458497748,21788800.0,2275735.7136391997,2068.0,15997940.0,6.8701624e+07,314189998.7784725,True
19187,"Webster, IA",2698857000.0,199022277.70543078,240077883.61494535,0.0,17395.0,129249365.0,1.5960514e+08,2698856993.8297915,True
19189,"Winnebago, IA",633880000.0,66575000.0,63592600.0,28007611.31873238,3897.0,35868783.0,9.5403784e+07,633879998.2151222,True
19191,"Winneshiek, IA",1313895000.0,158254206.38519892,90277806.99006185,0.0,9885.0,101005243.0,1.16325496e+08,1313895000.2713246,True
19193,"Woodbury, IA",6871689000.0,659614217.056139,244237000.0,7198377.892869949,50646.0,420460172.06588733,1.8308518e+08,6871689004.580785,True
19195,"Worth, IA",493679000.0,38978717.92629198,56912600.0,75488143.71021283,2211.0,24846339.0,9.194211e+07,493678997.930203,True
19197,"Wright, IA",1043027000.0,60936980.07842521,145456200.0,132688000.48822606,6209.0,38843270.0,1.4026571e+08,1043026996.2732644,True
20001,"Allen, KS",706318000.0,62962271.90829823,29217850.682511188,0.0,5623.0,31243353.0,6.7513256e+07,706318001.1613843,True
20003,"Anderson, KS",492657000.0,36135000.0,63055800.0,13602893.66769278,2347.0,27767467.999999996,8.246591e+07,492657001.4605602,True
20005,"Atchison, KS",794336000.0,96325669.51531938,41032000.0,75144584.9386208,5726.0,49624149.0,7.165596e+07,794336002.2435272,True
20007,"Barber, KS",257907000.0,23780783.625515454,13919689.341713374,0.0,1558.0,10504840.0,1.3102209e+08,257906999.7804665,True
20009,"Barton, KS",1593450000.0,197167000.0,110863200.0,78587309.31488943,11401.0,79016469.0,1.8396616e+08,1593450002.9524145,True
20011,"Bourbon, KS",757781000.0,75885000.0,31984200.0,72209796.44935334,5727.0,40977717.0,5.3689124e+07,757780999.540404,True
20013,"Brown, KS",677587000.0,43798793.94799528,41145809.94582055,0.0,4273.0,24199245.0,1.23316984e+08,677587000.5917232,True
20015,"Butler, KS",3977584000.0,537801217.1896679,111361261.96826902,0.0,20149.0,281643133.0,1.2916049e+08,3977583997.2298155,True
20017,"Chase, KS",167150000.0,15022552.951438237,30999800.0,14855467.883449435,760.0,7739177.0,4.559757e+07,167150001.0782098,True
20019,"Chautauqua, KS",112702000.0,17348000.0,13686750.0,15578661.79116869,719.0,5697038.0,3.1055954e+07,112702000.17903948,True
20021,"Cherokee, KS",1064015000.0,101433022.71044599,71808200.0,54483970.656448364,5895.0,52255307.0,7.8299736e+07,1064015003.397904,True
20023,"Cheyenne, KS",179735000.0,18770000.0,68936000.0,13608985.293441713,790.0,8239589.999999999,1.6683648e+08,179735002.10309798,True
20025,"Clark, KS",286778000.0,13485000.0,53364600.0,30573902.740947872,786.0,4485498.0,9.207554e+07,286777997.87866807,True
20027,"Clay, KS",360789000.0,37954762.1576046,59885212.11312231,0.0,3031.0,33575294.0,1.15890824e+08,360788998.1228501,True
20029,"Cloud, KS",560353000.0,57239000.0,53858400.0,58930011.37127221,3095.0,23750841.0,1.2725031e+08,560352998.571539,True
20031,"Coffey, KS",995576000.0,34693011.79176691,42593808.901950814,0.0,3648.0,29171501.0,7.295877e+07,995575999.1814895,True
20033,"Comanche, KS",88713000.0,8698000.0,5540200.0,5247310.809844315,660.0,3755360.0,6.958683e+07,88713000.26465979,True
20035,"Cowley, KS",1700021000.0,191237348.78327408,39210159.79790094,0.0,13490.0,100755171.0,1.083359e+08,1700021000.01944,True
20037,"Crawford, KS",2160051000.0,232500778.30991182,39029561.02128573,0.0,17159.0,133960535.0,7.05809e+07,2160050999.772187,True
20039,"Decatur, KS",213216000.0,16877000.0,66850600.00000001,23016701.21012047,888.0,7069351.0,1.6211093e+08,213216002.65627912,True
20041,"Dickinson, KS",864224000.0,82262000.0,56196000.0,13474558.842540264,6262.0,70054757.0,1.5160966e+08,864223998.3276756,True
20043,"Doniphan, KS",327790000.0,35323926.17157588,40220155.90007322,0.0,2549.0,19323758.0,8.046571e+07,327789999.2424267,True
20045,"Douglas, KS",6630312000.0,1035825881.9022472,28555477.651142593,0.0,51342.0,740931334.0,4.6718296e+07,6630312000.699083,True
20047,"Edwards, KS",221261000.0,13352000.0,85239000.0,17817926.30506566,942.0,5704346.0,1.3225567e+08,221260998.51966023,True
20049,"Elk, KS",112964000.0,13216000.0,5052000.0,4417455.289577067,656.0,4342977.0,3.5115884e+07,112964000.17702326,True
20051,"Ellis, KS",2128881000.0,278723127.611513,33375569.342980143,0.0,15340.0,144440779.0,1.2737912e+08,2128880999.782569,True
20053,"Ellsworth, KS",360755000.0,28430856.81374745,34741752.807585746,0.0,2297.0,16007738.000000002,9.03886e+07,360754999.59142995,True
20055,"Finney, KS",3021591000.0,183785000.0,242029000.0,95400000.0,19852.0,145566425.0,2.7287715e+08,3021590997.4824934,True
20057,"Ford, KS",3274326000.0,192465000.0,77252800.0,24973200.0,16900.0,112384728.0,2.3008219e+08,3274326001.266894,True
20059,"Franklin, KS",1155679000.0,217304598.0501991,42982792.44537797,0.0,10357.0,112127620.0,7.514468e+07,1155678997.811428,True
20061,"Geary, KS",3589404000.0,284134465.27524346,15608266.146815006,0.0,9470.0,164722742.0,3.0950198e+07,3589403999.737568,True
20063,"Gove, KS",317323000.0,15938034.226247419,72484333.33333333,10905043.419272006,1112.0,8210806.000000001,1.7736392e+08,317323001.2148526,True
20065,"Graham, KS",227444000.0,15884000.0,34804600.0,29428833.92437476,857.0,6643811.000000001,1.3404481e+08,227444000.71606326,True
20067,"Grant, KS",493911000.0,59805000.0,76509200.0,37718743.6162346,2556.0,19183666.0,1.2064029e+08,493911001.952744,True
20069,"Gray, KS",863131000.0,32842000.0,278611000.0,130600170.04002166,3047.0,20362685.0,2.0054195e+08,863130991.2572392,True
20071,"Greeley, KS",182229000.0,8411000.0,123076200.0,6615498.145459056,581.0,3704022.9999999995,1.9497325e+08,182229003.0082846,True
20073,"Greenwood, KS",223684000.0,34944000.0,23988600.0,31492041.200487792,1432.0,14002979.0,6.1559372e+07,223684000.35314965,True
20075,"Hamilton, KS",280814000.0,10668000.0,124241600.0,61193330.37175372,1498.0,5471080.0,1.6415006e+08,280814004.99214375,True
20077,"Harper, KS",382690000.0,29175000.0,31559400.0,11713362.923562407,2393.0,11810767.0,1.460062e+08,382690000.80465627,True
20079,"Harvey, KS",1744687000.0,257411850.71759528,56002800.0,108796799.67815661,13712.0,132611007.0,1.1365195e+08,1744686999.865382,True
20081,"Haskell, KS",481468000.0,19382000.0,145387200.0,97909296.02535236,1628.0,12043033.999999998,1.4425445e+08,481467997.0040011,True
20083,"Hodgeman, KS",181418000.0,8329000.0,90997333.33333333,19227740.295755148,634.0,4115778.0,1.3541571e+08,181417996.0730874,True
20085,"Jackson, KS",492116000.0,63490648.368614316,7578408.955460215,0.0,4490.0,53431318.0,7.2657784e+07,492115999.99592566,True
20087,"Jefferson, KS",500278000.0,129709038.07293847,28660552.8739236,0.0,4013.0,78963943.0,6.896123e+07,500278000.2922214,True
20089,"Jewell, KS",182126000.0,16031000.0,73863000.0,35457414.92053655,628.0,5233865.0,1.6368432e+08,182126003.55714083,True
20091,"Johnson, KS",65029083000.0,9831198000.0,24963600.0,1677400.0,379207.0,5004571558.556237,2.8654656e+07,65029083000.60638,True
20093,"Kearny, KS",289446000.0,16344000.0,100865400.0,49437307.833001316,1443.0,13378257.999999998,1.6885125e+08,289445998.04690474,True
20095,"Kingman, KS",407737000.0,35340000.0,30870200.0,21143801.430594623,2730.0,23330837.0,1.28904184e+08,407736999.6516523,True
20097,"Kiowa, KS",148428000.0,9770777.025024386,28627138.62237049,0.0,1015.0,8034950.0,9.970317e+07,148427998.95917672,True
20099,"Labette, KS",1046870000.0,95300954.44056989,83538762.43715602,0.0,8992.0,50130604.0,7.668402e+07,1046870003.8910569,True
20101,"Lane, KS",193779000.0,8798000.0,90560000.0,39827795.725652486,588.0,4659834.0,1.3742654e+08,193778996.31131122,True
20103,"Leavenworth, KS",3745337000.0,549817996.2673364,6670336.949515144,0.0,19895.0,451124330.0,4.7422884e+07,3745337000.208117,True
20105,"Lincoln, KS",193422000.0,14911000.0,36144000.0,17733911.288242728,863.0,6771273.000000001,1.06566376e+08,193421999.23819488,True
20107,"Linn, KS",676138000.0,85733000.0,25090400.0,6189581.747686863,2075.0,39598473.0,6.5410348e+07,676137999.2830265,True
20109,"Logan, KS",217160000.0,16344000.0,49297000.0,19831292.58289188,1427.0,9452306.0,1.7891722e+08,217159999.07223997,True
20111,"Lyon, KS",1998975000.0,218856453.28240395,43659914.632313974,0.0,15683.0,118830229.78950515,8.371891e+07,1998975000.1457248,True
20113,"McPherson, KS",2606853000.0,200207000.0,125809600.0,43133952.76597071,16543.0,130088043.0,1.783448e+08,2606853001.7463503,True
20115,"Marion, KS",534892000.0,54288000.0,67430200.0,13608326.824328423,3647.0,32052138.0,1.5814797e+08,534891999.3794882,True
20117,"Marshall, KS",709339000.0,60819235.34789266,17649363.072611164,0.0,4173.0,28168812.0,1.6975029e+08,709339000.5275791,True
20119,"Meade, KS",278614000.0,23261000.0,93804600.0,7820290.289797425,1523.0,11954662.0,1.431921e+08,278613995.04839385,True
20121,"Miami, KS",1330894000.0,346256000.0,12414333.333333334,16048079.152301073,9234.0,199803367.0,6.033256e+07,1330893999.7865994,True
20123,"Mitchell, KS",669978000.0,34456000.0,132688799.99999999,51221724.64478648,3138.0,17285007.0,1.3993827e+08,669978000.493543,True
20125,"Montgomery, KS",3198281000.0,162086000.0,37928000.0,24130085.329522133,14202.0,85360946.0,6.2962044e+07,3198281001.0883837,True
20127,"Morris, KS",262712000.0,32890825.586758878,46340200.0,15300203.449663132,1695.0,16944385.0,7.351973e+07,262711997.93856707,True
20129,"Morton, KS",201594000.0,12778000.0,62241000.0,28400512.486508608,840.0,5486774.0,1.1398926e+08,201594000.7598494,True
20131,"Nemaha, KS",667949000.0,38530514.42366629,31059178.599182732,0.0,5896.0,39459365.0,1.2908386e+08,667948999.4153869,True
20133,"Neosho, KS",785811000.0,81245593.30608858,26035675.842708882,0.0,6421.0,39446653.0,6.7179656e+07,785811001.3348626,True
20135,"Ness, KS",272296000.0,19904000.0,40728000.0,25756171.25934261,1075.0,6221921.999999999,1.7528467e+08,272296000.0880402,True
20137,"Norton, KS",392801000.0,22543000.0,85801200.0,55686863.42572862,2344.0,11874937.0,1.3809008e+08,392801004.68919224,True
20139,"Osage, KS",415738000.0,73983982.00415619,37255454.76224641,0.0,3860.0,53578820.0,7.901661e+07,415738000.4993454,True
20141,"Osborne, KS",249849000.0,21911000.0,36276400.0,43200219.7027708,1267.0,8421544.0,1.373848e+08,249849001.6358697,True
20143,"Ottawa, KS",181354000.0,42291468.13566192,25599900.03102402,0.0,1273.0,22043917.0,1.1216343e+08,181353999.55511522,True
20145,"Pawnee, KS",354659000.0,30821000.0,69893000.0,16197254.43910116,2683.0,16945625.0,1.7058298e+08,354658999.5246489,True
20147,"Phillips, KS",658149000.0,29170000.0,47093800.0,11335559.264095187,2164.0,12809524.0,1.3167468e+08,658149000.3796567,True
20149,"Pottawatomie, KS",1568942000.0,221519566.7335999,29194800.0,30934328.693127394,12026.0,114120359.0,7.440441e+07,1568942000.2645884,True
20151,"Pratt, KS",742084000.0,47718000.0,71502800.0,51322881.759952545,4456.0,27248254.0,1.503929e+08,742083997.327507,True
20153,"Rawlins, KS",167115000.0,20435120.65916455,48335909.196313985,0.0,988.0,7991056.0,1.8548598e+08,167114999.37295383,True
20155,"Reno, KS",3322173000.0,445948000.0,61589200.0,22446800.0,26872.0,213511088.0,2.2121608e+08,3322173001.960456,True
20157,"Republic, KS",333434000.0,23964000.0,66881800.0,35435698.50701833,1881.0,9909542.0,1.4645005e+08,333433998.2695852,True
20159,"Rice, KS",913296000.0,49886000.0,121265600.0,10164913.548815489,3729.0,24611864.0,1.45979e+08,913296006.2335382,True
20161,"Riley, KS",3658266000.0,615590576.3295538,17057729.151150465,0.0,27758.0,323708284.7243215,5.6922348e+07,3658265999.900684,True
20163,"Rooks, KS",273962000.0,24384000.0,21568200.0,24294033.766646743,1701.0,12538481.0,1.3235403e+08,273962000.58626825,True
20165,"Rush, KS",211896000.0,17564000.0,32710400.0,23760127.13648075,962.0,7169566.0,1.4095112e+08,211895998.5921745,True
20167,"Russell, KS",394379000.0,53777000.0,27890800.0,23122083.156270266,2485.0,20600406.0,1.0686272e+08,394378999.65142053,True
20169,"Saline, KS",3726597000.0,398184000.0,25657666.666666668,2163333.3333334923,28888.0,230230819.0,1.103661e+08,3726597000.043125,True
20171,"Scott, KS",489076000.0,23467000.0,146779800.0,79666960.18517113,2052.0,21507210.0,1.7209722e+08,489075996.04206264,True
20173,"Sedgwick, KS",39989789000.0,6048659082.89732,65588983.691412576,0.0,261004.0,2351658968.0,1.5794378e+08,39989789002.00497,True
20175,"Seward, KS",1671650000.0,142779020.93810055,96063813.60974568,0.0,10899.0,63304124.0,1.0078172e+08,1671650003.2430694,True
20177,"Shawnee, KS",14034476000.0,1782607874.7006884,16974066.612005834,0.0,103349.0,766758874.0,5.180825e+07,14034476000.537056,True
20179,"Sheridan, KS",236726000.0,14183000.0,64347600.0,55052092.51617101,1036.0,8446702.0,1.7123045e+08,236725998.5305816,True
20181,"Sherman, KS",427697000.0,32690000.0,88534000.0,19050629.87972635,2299.0,20299908.0,2.2935627e+08,427697002.1577401,True
20183,"Smith, KS",260901000.0,19449000.0,72658600.0,27880710.239188313,1339.0,8288523.999999999,1.614022e+08,260900996.546344,True
20185,"Stafford, KS",262095000.0,17918000.0,85024000.0,39265999.15076271,1186.0,9059607.0,1.5632035e+08,262094995.73876214,True
20187,"Stanton, KS",247078000.0,8488000.0,105139400.0,19842383.84990543,945.0,3651484.0000000005,1.5008683e+08,247078000.4323545,True
20189,"Stevens, KS",453966000.0,25210000.0,110165000.0,20540514.79561323,1999.0,15047495.0,1.4410294e+08,453966003.30880046,True
20191,"Sumner, KS",933700000.0,140371610.4338683,92992800.0,59349053.32860434,5367.0,72315321.0,2.537522e+08,933700001.9876754,True
20193,"Thomas, KS",910354000.0,54560000.0,114658000.0,57330950.78252554,3904.0,28193531.000000004,2.5839046e+08,910353998.9565195,True
20195,"Trego, KS",222275000.0,15207000.0,44489200.0,38309503.518392295,1056.0,9135743.0,1.3684363e+08,222274997.73947123,True
20197,"Wabaunsee, KS",186502000.0,44453391.981714405,13864137.880361155,0.0,1505.0,25306894.0,6.1474264e+07,186502000.37000605,True
20199,"Wallace, KS",117085000.0,9790000.0,51401800.0,5833973.390080154,505.0,3740478.0000000005,1.4582666e+08,117085002.73727119,True
20201,"Washington, KS",282775000.0,28668000.0,53710600.0,21161215.34994477,1797.0,14343144.999999998,1.565654e+08,282774999.8257922,True
20203,"Wichita, KS",321362000.0,19508000.0,142443800.0,67684331.31807667,770.0,5330850.0,1.6858997e+08,321361999.68645823,True
20205,"Wilson, KS",409853000.0,49544000.0,38432400.0,1904487.5390057564,3338.0,21661276.0,7.259567e+07,409853001.0877586,True
20207,"Woodson, KS",109564000.0,16613000.0,10498800.0,9346803.096079543,655.0,6281658.0,4.8922424e+07,109564000.14481375,True
20209,"Wyandotte, KS",14866845000.0,1259479121.393599,421000.0,361785867.09568405,93846.0,648846562.8830655,5.370766e+06,14866844999.997665,True
21001,"Adair, KY",541651000.0,96332434.9340277,27558191.799389336,0.0,4855.0,56961002.0,3.8441228e+07,541651000.4718603,True
21003,"Allen, KY",590439000.0,92108870.15402219,19111150.780850515,0.0,5263.0,75959916.0,3.3456546e+07,590438999.6429857,True
21005,"Anderson, KY",766592000.0,152887868.15351397,1181736.7684427781,0.0,4941.0,109893033.0,1.1992006e+07,766592000.0269456,True
21007,"Ballard, KY",344054000.0,34195136.29240697,49520400.0,29524774.533053517,2184.0,24231695.0,4.0399624e+07,344053997.8656865,True
21009,"Barren, KY",1780891000.0,225879106.113165,55244344.63926892,0.0,15309.0,167509988.0,6.7022132e+07,1780891000.131207,True
21011,"Bath, KY",254737000.0,41383508.455065474,1263003.7949527141,0.0,2061.0,31422945.0,1.928879e+07,254736999.97563732,True
21013,"Bell, KY",981717000.0,128446797.51665191,1066896.5718464074,0.0,7622.0,53734019.0,1.3401572e+07,981717000.0233039,True
